# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:30:55
# Type: Specular
# Input file indices: 16248+16249+16250+16251
# Extracted states: -
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos  y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.84592   86    32   159.7   6        134    64       84.8    125       False        158   0.695226   16248   1      /SNS/REF_M/IPTS-10790/data/REF_M_16248_histo.nxs
# 3.75837   115   4    159.7   6        134    64       84.8    125       False        158   0.695226   16249   2      /SNS/REF_M/IPTS-10790/data/REF_M_16249_histo.nxs
# 2.6485    115   4    161     7        134    64       84.8    125       False        158   1.37271    16250   2      /SNS/REF_M/IPTS-10790/data/REF_M_16250_histo.nxs
# 1.77828   115   2    161.9   8        134    64       84.8    125       False        158   2.72487    16251   2      /SNS/REF_M/IPTS-10790/data/REF_M_16251_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
6.592811e-02      	1.067283e-04      	4.872487e-06      	1.377945e-03      	2.324376e-02      
6.617989e-02      	1.175023e-04      	1.380317e-05      	1.498034e-03      	1.156744e-02      
6.705509e-02      	1.268054e-04      	5.183682e-06      	1.402801e-03      	2.324376e-02      
6.822126e-02      	1.373733e-04      	5.296495e-06      	1.428590e-03      	2.324376e-02      
6.942872e-02      	1.563529e-04      	5.607185e-06      	1.455366e-03      	2.324376e-02      
7.067968e-02      	1.659094e-04      	5.814051e-06      	1.483187e-03      	2.324376e-02      
7.197656e-02      	1.549195e-04      	5.918185e-06      	1.512120e-03      	2.324376e-02      
7.332192e-02      	1.473917e-04      	5.666045e-06      	1.542230e-03      	2.324376e-02      
7.471853e-02      	1.443579e-04      	5.436967e-06      	1.573593e-03      	2.324376e-02      
7.616937e-02      	1.123922e-04      	4.638184e-06      	1.606291e-03      	2.324376e-02      
7.767768e-02      	8.495683e-05      	3.973354e-06      	1.640412e-03      	2.324376e-02      
7.924693e-02      	6.613375e-05      	3.482924e-06      	1.676051e-03      	2.324376e-02      
8.088088e-02      	3.815036e-05      	2.670019e-06      	1.713316e-03      	2.324376e-02      
8.258364e-02      	1.761322e-05      	1.858694e-06      	1.752322e-03      	2.324376e-02      
8.435963e-02      	7.547592e-06      	1.284945e-06      	1.793195e-03      	2.324376e-02      
8.621369e-02      	9.416659e-06      	1.377372e-06      	1.836076e-03      	2.324376e-02      
8.815107e-02      	1.722512e-05      	1.766902e-06      	1.881118e-03      	2.324376e-02      
9.017753e-02      	3.200569e-05      	2.310577e-06      	1.928493e-03      	2.324376e-02      
9.229935e-02      	4.340760e-05      	2.650102e-06      	1.978390e-03      	2.324376e-02      
9.452344e-02      	5.433828e-05      	3.001721e-06      	2.031017e-03      	2.324376e-02      
9.685735e-02      	6.320766e-05      	3.236657e-06      	2.086611e-03      	2.324376e-02      
9.930943e-02      	5.283615e-05      	2.900416e-06      	2.145431e-03      	2.324376e-02      
1.018889e-01      	3.783582e-05      	2.532378e-06      	2.207775e-03      	2.324376e-02      
1.046059e-01      	2.537677e-05      	2.126393e-06      	2.273971e-03      	2.324376e-02      
1.074719e-01      	8.457430e-06      	1.366816e-06      	2.344395e-03      	2.324376e-02      
1.104992e-01      	5.019727e-06      	1.025257e-06      	2.419467e-03      	2.324376e-02      
1.137021e-01      	5.105509e-06      	1.097215e-06      	2.499674e-03      	2.324376e-02      
1.170962e-01      	8.888373e-06      	1.439164e-06      	2.585565e-03      	2.324376e-02      
1.206992e-01      	1.273434e-05      	1.751251e-06      	2.677770e-03      	2.324376e-02      
1.245309e-01      	1.281087e-05      	1.860677e-06      	2.777026e-03      	2.324376e-02      
1.286139e-01      	7.962298e-06      	1.638504e-06      	2.884172e-03      	2.324376e-02      
1.329737e-01      	6.429995e-06      	1.775811e-06      	3.000197e-03      	2.324376e-02      
1.376394e-01      	6.404252e-06      	1.746592e-06      	3.126253e-03      	2.324376e-02      
1.426445e-01      	1.624899e-05      	5.614138e-06      	3.263704e-03      	2.324376e-02      
