# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:25:30
# Type: Specular
# Input file indices: 16244+16245+16246+16247
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos   y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.89045   86    32   159.2   6        133.5   65       84.8    125       False        158   0.694759   16244   1      /SNS/REF_M/IPTS-10790/data/REF_M_16244_histo.nxs
# 3.89045   115   4    159.3   6        133.5   65       84.8    125       False        158   0.694759   16245   2      /SNS/REF_M/IPTS-10790/data/REF_M_16245_histo.nxs
# 2.72898   115   4    160.7   7        133.5   65       84.8    125       False        158   1.37224    16246   2      /SNS/REF_M/IPTS-10790/data/REF_M_16246_histo.nxs
# 2.36048   114   2    161.5   8        133.5   65       84.8    125       False        158   2.72533    16247   2      /SNS/REF_M/IPTS-10790/data/REF_M_16247_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
7.787470e-02      	1.166195e-04      	5.293740e-06      	1.640951e-03      	2.330272e-02      
7.944793e-02      	8.283712e-05      	4.429579e-06      	1.676613e-03      	2.330272e-02      
8.108602e-02      	4.031439e-05      	3.135022e-06      	1.713902e-03      	2.330272e-02      
8.279310e-02      	2.147896e-05      	2.309891e-06      	1.752935e-03      	2.330272e-02      
8.457360e-02      	7.482759e-06      	1.503328e-06      	1.793836e-03      	2.330272e-02      
8.643235e-02      	1.027004e-05      	1.698351e-06      	1.836748e-03      	2.330272e-02      
8.837464e-02      	2.256643e-05      	2.275685e-06      	1.881822e-03      	2.330272e-02      
9.040625e-02      	4.130069e-05      	2.970075e-06      	1.929233e-03      	2.330272e-02      
9.253345e-02      	5.441598e-05      	3.369005e-06      	1.979168e-03      	2.330272e-02      
9.476318e-02      	7.934252e-05      	4.104027e-06      	2.031837e-03      	2.330272e-02      
9.710301e-02      	7.636491e-05      	4.046350e-06      	2.087477e-03      	2.330272e-02      
9.956132e-02      	6.216487e-05      	3.578270e-06      	2.146347e-03      	2.330272e-02      
1.021473e-01      	4.891866e-05      	3.262927e-06      	2.208746e-03      	2.330272e-02      
1.048713e-01      	3.042772e-05      	2.640230e-06      	2.275001e-03      	2.330272e-02      
1.077444e-01      	9.605918e-06      	1.633426e-06      	2.345491e-03      	2.330272e-02      
1.107795e-01      	2.295757e-06      	1.008757e-06      	2.420636e-03      	2.330272e-02      
1.139905e-01      	5.019601e-06      	1.300723e-06      	2.500923e-03      	2.330272e-02      
1.173932e-01      	1.467351e-05      	2.056230e-06      	2.586902e-03      	2.330272e-02      
1.210053e-01      	2.162667e-05      	2.581290e-06      	2.679206e-03      	2.330272e-02      
1.248467e-01      	1.187907e-05      	2.060909e-06      	2.778572e-03      	2.330272e-02      
1.289401e-01      	1.578331e-05      	2.491171e-06      	2.885842e-03      	2.330272e-02      
1.333109e-01      	9.454372e-06      	2.446481e-06      	3.002004e-03      	2.330272e-02      
1.379885e-01      	7.189002e-06      	2.130613e-06      	3.128218e-03      	2.330272e-02      
1.430063e-01      	1.969804e-05      	6.890363e-06      	3.265845e-03      	2.330272e-02      
