# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:25:30
# Type: Specular
# Input file indices: 16244+16245+16246+16247
# Extracted states: -
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos   y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.89045   86    32   159.2   6        133.5   65       84.8    125       False        158   0.694759   16244   1      /SNS/REF_M/IPTS-10790/data/REF_M_16244_histo.nxs
# 3.89045   115   4    159.3   6        133.5   65       84.8    125       False        158   0.694759   16245   2      /SNS/REF_M/IPTS-10790/data/REF_M_16245_histo.nxs
# 2.72898   115   4    160.7   7        133.5   65       84.8    125       False        158   1.37224    16246   2      /SNS/REF_M/IPTS-10790/data/REF_M_16246_histo.nxs
# 2.36048   114   2    161.5   8        133.5   65       84.8    125       False        158   2.72533    16247   2      /SNS/REF_M/IPTS-10790/data/REF_M_16247_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
2.452301e-02      	4.067254e-02      	5.002031e-04      	5.228219e-04      	5.884519e-03      
2.514384e-02      	3.814274e-02      	4.728964e-04      	5.375916e-04      	5.884519e-03      
2.579693e-02      	3.371438e-02      	4.551089e-04      	5.532483e-04      	5.884519e-03      
2.648485e-02      	3.020310e-02      	4.345263e-04      	5.698744e-04      	5.884519e-03      
2.721046e-02      	2.621487e-02      	3.994771e-04      	5.875654e-04      	5.884519e-03      
2.797695e-02      	2.292122e-02      	3.700494e-04      	6.064266e-04      	5.884519e-03      
2.878788e-02      	1.942682e-02      	3.610276e-04      	6.265816e-04      	5.884519e-03      
2.964722e-02      	1.587383e-02      	3.392951e-04      	6.481683e-04      	5.884519e-03      
3.055944e-02      	1.194940e-02      	3.092856e-04      	6.713465e-04      	5.884519e-03      
3.152958e-02      	9.473430e-03      	2.915777e-04      	6.963016e-04      	5.884519e-03      
3.237301e-02      	7.275281e-03      	8.336484e-05      	6.772772e-04      	1.160454e-02      
3.256334e-02      	6.800535e-03      	2.659160e-04      	7.232462e-04      	5.884519e-03      
3.291709e-02      	6.151897e-03      	7.523379e-05      	6.892670e-04      	1.160454e-02      
3.347978e-02      	4.963461e-03      	6.590339e-05      	7.016979e-04      	1.160454e-02      
3.366718e-02      	4.801901e-03      	2.640642e-04      	7.524296e-04      	5.884519e-03      
3.406204e-02      	4.071510e-03      	5.843143e-05      	7.145952e-04      	1.160454e-02      
3.466490e-02      	3.439505e-03      	5.328805e-05      	7.279862e-04      	1.160454e-02      
3.528949e-02      	2.672695e-03      	4.723899e-05      	7.418998e-04      	1.160454e-02      
3.593701e-02      	2.112585e-03      	4.419405e-05      	7.563691e-04      	1.160454e-02      
3.660873e-02      	1.753596e-03      	3.952680e-05      	7.714266e-04      	1.160454e-02      
3.730604e-02      	1.490418e-03      	3.525423e-05      	7.871110e-04      	1.160454e-02      
3.803043e-02      	1.192453e-03      	3.047207e-05      	8.034626e-04      	1.160454e-02      
3.878351e-02      	1.030012e-03      	2.780716e-05      	8.205253e-04      	1.160454e-02      
3.956701e-02      	1.099835e-03      	2.846498e-05      	8.383478e-04      	1.160454e-02      
4.038282e-02      	1.082999e-03      	2.811713e-05      	8.569823e-04      	1.160454e-02      
4.123299e-02      	1.092722e-03      	2.790900e-05      	8.764873e-04      	1.160454e-02      
4.211972e-02      	1.213186e-03      	2.929214e-05      	8.969257e-04      	1.160454e-02      
4.304543e-02      	1.278042e-03      	2.967728e-05      	9.183680e-04      	1.160454e-02      
4.401274e-02      	1.396336e-03      	3.052656e-05      	9.408902e-04      	1.160454e-02      
4.502453e-02      	1.478128e-03      	3.092204e-05      	9.645789e-04      	1.160454e-02      
4.608393e-02      	1.532983e-03      	3.122622e-05      	9.895279e-04      	1.160454e-02      
4.719438e-02      	1.538274e-03      	3.167483e-05      	1.015842e-03      	1.160454e-02      
4.835968e-02      	1.482226e-03      	3.141335e-05      	1.043638e-03      	1.160454e-02      
4.958398e-02      	1.350715e-03      	2.927515e-05      	1.073047e-03      	1.160454e-02      
5.087187e-02      	1.131325e-03      	2.745594e-05      	1.104217e-03      	1.160454e-02      
5.222845e-02      	9.872639e-04      	2.589356e-05      	1.137312e-03      	1.160454e-02      
5.365938e-02      	7.510618e-04      	2.231283e-05      	1.172521e-03      	1.160454e-02      
5.517090e-02      	5.743973e-04      	1.933584e-05      	1.210052e-03      	1.160454e-02      
5.677006e-02      	3.905110e-04      	1.692926e-05      	1.250149e-03      	1.160454e-02      
5.846469e-02      	2.556046e-04      	1.429180e-05      	1.293086e-03      	1.160454e-02      
6.026360e-02      	1.623915e-04      	1.199648e-05      	1.339179e-03      	1.160454e-02      
6.217673e-02      	1.159023e-04      	1.078548e-05      	1.388794e-03      	1.160454e-02      
6.394590e-02      	1.222931e-04      	6.537275e-06      	1.331200e-03      	2.330272e-02      
6.421531e-02      	1.099310e-04      	1.132961e-05      	1.442352e-03      	1.160454e-02      
6.500285e-02      	1.323665e-04      	6.260292e-06      	1.354348e-03      	2.330272e-02      
6.609533e-02      	1.652102e-04      	6.871914e-06      	1.378334e-03      	2.330272e-02      
6.639210e-02      	1.553569e-04      	1.583163e-05      	1.500346e-03      	1.160454e-02      
6.722517e-02      	1.814508e-04      	7.036412e-06      	1.403203e-03      	2.330272e-02      
6.839430e-02      	1.906845e-04      	7.067937e-06      	1.429006e-03      	2.330272e-02      
6.960481e-02      	2.185313e-04      	7.513440e-06      	1.455796e-03      	2.330272e-02      
7.085895e-02      	2.190193e-04      	7.578195e-06      	1.483633e-03      	2.330272e-02      
7.215912e-02      	2.070752e-04      	7.764220e-06      	1.512582e-03      	2.330272e-02      
7.350789e-02      	2.050524e-04      	7.583315e-06      	1.542709e-03      	2.330272e-02      
7.490804e-02      	1.840008e-04      	6.961621e-06      	1.574091e-03      	2.330272e-02      
7.636257e-02      	1.549876e-04      	6.185053e-06      	1.606809e-03      	2.330272e-02      
7.787470e-02      	1.092578e-04      	5.123635e-06      	1.640951e-03      	2.330272e-02      
7.944793e-02      	7.302230e-05      	4.174140e-06      	1.676613e-03      	2.330272e-02      
8.108602e-02      	4.350370e-05      	3.242800e-06      	1.713902e-03      	2.330272e-02      
8.279310e-02      	2.623064e-05      	2.529120e-06      	1.752935e-03      	2.330272e-02      
8.457360e-02      	1.381458e-05      	1.923441e-06      	1.793836e-03      	2.330272e-02      
8.643235e-02      	1.678500e-05      	2.059920e-06      	1.836748e-03      	2.330272e-02      
8.837464e-02      	2.585355e-05      	2.446220e-06      	1.881822e-03      	2.330272e-02      
9.040625e-02      	4.346949e-05      	3.031971e-06      	1.929233e-03      	2.330272e-02      
9.253345e-02      	6.159731e-05      	3.559090e-06      	1.979168e-03      	2.330272e-02      
9.476318e-02      	7.606448e-05      	4.022562e-06      	2.031837e-03      	2.330272e-02      
9.710301e-02      	8.672664e-05      	4.300441e-06      	2.087477e-03      	2.330272e-02      
9.956132e-02      	7.224933e-05      	3.844330e-06      	2.146347e-03      	2.330272e-02      
1.021473e-01      	5.074516e-05      	3.329956e-06      	2.208746e-03      	2.330272e-02      
1.048713e-01      	3.278570e-05      	2.744166e-06      	2.275001e-03      	2.330272e-02      
1.077444e-01      	1.746621e-05      	2.107578e-06      	2.345491e-03      	2.330272e-02      
1.107795e-01      	2.234530e-06      	9.857090e-07      	2.420636e-03      	2.330272e-02      
1.139905e-01      	5.530836e-06      	1.357929e-06      	2.500923e-03      	2.330272e-02      
1.173932e-01      	1.187518e-05      	1.867028e-06      	2.586902e-03      	2.330272e-02      
1.210053e-01      	1.661757e-05      	2.269749e-06      	2.679206e-03      	2.330272e-02      
1.248467e-01      	1.393189e-05      	2.233353e-06      	2.778572e-03      	2.330272e-02      
1.289401e-01      	8.954452e-06      	1.984766e-06      	2.885842e-03      	2.330272e-02      
1.333109e-01      	8.308354e-06      	2.284532e-06      	3.002004e-03      	2.330272e-02      
1.379885e-01      	5.420009e-06      	1.935127e-06      	3.128218e-03      	2.330272e-02      
1.430063e-01      	2.276472e-05      	7.545012e-06      	3.265845e-03      	2.330272e-02      
