# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:21:02
# Type: Specular
# Input file indices: 16240+16241+16242+16243
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos   y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.86367   86    31   158.9   6        133.5   65       84.8    125       False        158   0.694759   16240   1      /SNS/REF_M/IPTS-10790/data/REF_M_16240_histo.nxs
# 3.8815    118   5    159     6        133.5   65       84.8    125       False        158   0.694759   16241   2      /SNS/REF_M/IPTS-10790/data/REF_M_16241_histo.nxs
# 2.7227    113   3    160.6   7        133.5   65       84.8    125       False        158   1.37271    16242   2      /SNS/REF_M/IPTS-10790/data/REF_M_16242_histo.nxs
# 2.15278   115   2    161.4   8        133.5   65       84.8    125       False        158   2.72533    16243   2      /SNS/REF_M/IPTS-10790/data/REF_M_16243_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
2.597741e-02      	3.222380e-02      	3.942390e-04      	5.541060e-04      	5.925687e-03      
2.667014e-02      	2.977326e-02      	3.822806e-04      	5.707783e-04      	5.925687e-03      
2.740083e-02      	2.616571e-02      	3.535253e-04      	5.885200e-04      	5.925687e-03      
2.817268e-02      	2.259197e-02      	3.253177e-04      	6.074367e-04      	5.925687e-03      
2.898928e-02      	1.820968e-02      	3.093599e-04      	6.276527e-04      	5.925687e-03      
2.985463e-02      	1.499040e-02      	2.918015e-04      	6.493068e-04      	5.925687e-03      
3.077323e-02      	1.151509e-02      	2.687311e-04      	6.725597e-04      	5.925687e-03      
3.138513e-02      	9.628754e-03      	1.198830e-04      	6.547893e-04      	1.162233e-02      
3.175016e-02      	8.290937e-03      	2.412622e-04      	6.975977e-04      	5.925687e-03      
3.189546e-02      	8.007795e-03      	8.577752e-05      	6.659711e-04      	1.162233e-02      
3.242266e-02      	6.938096e-03      	7.347020e-05      	6.775484e-04      	1.162233e-02      
3.279115e-02      	6.144091e-03      	2.236408e-04      	7.246346e-04      	5.925687e-03      
3.296757e-02      	5.739048e-03      	6.552138e-05      	6.895444e-04      	1.162233e-02      
3.353112e-02      	4.446340e-03      	5.619859e-05      	7.019818e-04      	1.162233e-02      
3.411427e-02      	3.550838e-03      	4.913804e-05      	7.148859e-04      	1.162233e-02      
3.471806e-02      	2.778281e-03      	4.309472e-05      	7.282840e-04      	1.162233e-02      
3.534361e-02      	2.025648e-03      	3.700462e-05      	7.422051e-04      	1.162233e-02      
3.599212e-02      	1.520288e-03      	3.372131e-05      	7.566822e-04      	1.162233e-02      
3.666487e-02      	1.129088e-03      	2.852066e-05      	7.717481e-04      	1.162233e-02      
3.736325e-02      	7.993713e-04      	2.321881e-05      	7.874413e-04      	1.162233e-02      
3.808875e-02      	6.002543e-04      	1.945973e-05      	8.038020e-04      	1.162233e-02      
3.884298e-02      	4.727718e-04      	1.695970e-05      	8.208745e-04      	1.162233e-02      
3.962769e-02      	4.045169e-04      	1.554838e-05      	8.387073e-04      	1.162233e-02      
4.044475e-02      	4.535914e-04      	1.639094e-05      	8.573527e-04      	1.162233e-02      
4.129623e-02      	5.492195e-04      	1.780945e-05      	8.768695e-04      	1.162233e-02      
4.218432e-02      	6.732096e-04      	1.963640e-05      	8.973203e-04      	1.162233e-02      
4.311144e-02      	7.143004e-04      	1.996437e-05      	9.187757e-04      	1.162233e-02      
4.408024e-02      	8.642602e-04      	2.160923e-05      	9.413122e-04      	1.162233e-02      
4.509357e-02      	9.872862e-04      	2.273750e-05      	9.650158e-04      	1.162233e-02      
4.615460e-02      	1.022655e-03      	2.293828e-05      	9.899811e-04      	1.162233e-02      
4.726676e-02      	1.091246e-03      	2.402134e-05      	1.016312e-03      	1.162233e-02      
4.843384e-02      	1.088055e-03      	2.421928e-05      	1.044127e-03      	1.162233e-02      
4.966001e-02      	9.820177e-04      	2.247046e-05      	1.073556e-03      	1.162233e-02      
5.094989e-02      	8.503225e-04      	2.142943e-05      	1.104748e-03      	1.162233e-02      
5.230855e-02      	7.273950e-04      	2.000691e-05      	1.137867e-03      	1.162233e-02      
5.374166e-02      	5.245289e-04      	1.681136e-05      	1.173101e-03      	1.162233e-02      
5.525551e-02      	3.815042e-04      	1.419486e-05      	1.210660e-03      	1.162233e-02      
5.685712e-02      	2.336842e-04      	1.180594e-05      	1.250788e-03      	1.162233e-02      
5.855434e-02      	1.204737e-04      	8.896033e-06      	1.293758e-03      	1.162233e-02      
6.035601e-02      	5.869528e-05      	6.575691e-06      	1.339888e-03      	1.162233e-02      
6.227208e-02      	4.121312e-05      	5.922753e-06      	1.389544e-03      	1.162233e-02      
6.431378e-02      	7.862970e-05      	8.654760e-06      	1.443146e-03      	1.162233e-02      
6.504112e-02      	7.392550e-05      	4.374499e-06      	1.354524e-03      	2.331645e-02      
6.613424e-02      	1.134578e-04      	5.299699e-06      	1.378514e-03      	2.331645e-02      
6.649391e-02      	1.094326e-04      	1.202703e-05      	1.501190e-03      	1.162233e-02      
6.726474e-02      	1.332052e-04      	5.614859e-06      	1.403388e-03      	2.331645e-02      
6.843457e-02      	1.641404e-04      	6.104680e-06      	1.429195e-03      	2.331645e-02      
6.882704e-02      	1.630204e-04      	1.484454e-05      	1.564251e-03      	1.162233e-02      
6.964580e-02      	1.831250e-04      	6.395119e-06      	1.455991e-03      	2.331645e-02      
7.090066e-02      	1.818099e-04      	6.417914e-06      	1.483833e-03      	2.331645e-02      
7.220160e-02      	1.809315e-04      	6.746474e-06      	1.512787e-03      	2.331645e-02      
7.355117e-02      	1.796723e-04      	6.610666e-06      	1.542920e-03      	2.331645e-02      
7.495214e-02      	1.669675e-04      	6.168764e-06      	1.574308e-03      	2.331645e-02      
7.640753e-02      	1.337765e-04      	5.337293e-06      	1.607032e-03      	2.331645e-02      
7.792055e-02      	1.042772e-04      	4.643799e-06      	1.641181e-03      	2.331645e-02      
7.949470e-02      	7.421754e-05      	3.895625e-06      	1.676851e-03      	2.331645e-02      
8.113376e-02      	4.339717e-05      	2.998874e-06      	1.714148e-03      	2.331645e-02      
8.284184e-02      	2.063491e-05      	2.108659e-06      	1.753188e-03      	2.331645e-02      
8.462339e-02      	7.480295e-06      	1.377342e-06      	1.794098e-03      	2.331645e-02      
8.648324e-02      	7.906867e-06      	1.365775e-06      	1.837019e-03      	2.331645e-02      
8.842668e-02      	1.558223e-05      	1.793502e-06      	1.882104e-03      	2.331645e-02      
9.045947e-02      	3.487124e-05      	2.543955e-06      	1.929525e-03      	2.331645e-02      
9.258793e-02      	4.510145e-05      	2.860493e-06      	1.979472e-03      	2.331645e-02      
9.481897e-02      	5.645949e-05      	3.228707e-06      	2.032154e-03      	2.331645e-02      
9.716019e-02      	7.015759e-05      	3.605999e-06      	2.087806e-03      	2.331645e-02      
9.961993e-02      	5.541076e-05      	3.126799e-06      	2.146691e-03      	2.331645e-02      
1.022075e-01      	3.794067e-05      	2.686951e-06      	2.209105e-03      	2.331645e-02      
1.049330e-01      	2.539348e-05      	2.271223e-06      	2.275378e-03      	2.331645e-02      
