# Datafile created by QuickNXS 0.9.39
# Date: 2014-04-14 10:15:47
# Type: Specular
# Input file indices: 16236+16237+16238+16239
# Extracted states: +
# 
# [Direct Beam Runs]
# DB_ID  P0  PN  x_pos   x_width  y_pos   y_width  bg_pos  bg_width  dpix  tth           number  File                                            
# 1      0   0   157.7   6        132.5   59       84.8    125       158   2.86102e-06   16213   /SNS/REF_M/IPTS-10790/data/REF_M_16213_histo.nxs
# 2      0   0   157.6   6        132.5   59       84.8    125       158   2.86102e-06   16214   /SNS/REF_M/IPTS-10790/data/REF_M_16214_histo.nxs
# 
# [Data Runs]
# scale     P0    PN   x_pos   x_width  y_pos  y_width  bg_pos  bg_width  extract_fan  dpix  tth        number  DB_ID  File                                            
# 3.8815    86    34   159     6        134    64       84.8    125       False        158   0.695226   16236   1      /SNS/REF_M/IPTS-10790/data/REF_M_16236_histo.nxs
# 3.77572   115   4    159.1   6        134    64       84.8    125       False        158   0.695226   16237   2      /SNS/REF_M/IPTS-10790/data/REF_M_16237_histo.nxs
# 2.76694   115   2    160.3   7        134    64       84.8    125       False        158   1.37271    16238   2      /SNS/REF_M/IPTS-10790/data/REF_M_16238_histo.nxs
# 1.96789   116   2    161.3   8        134    64       84.8    125       False        158   2.72533    16239   2      /SNS/REF_M/IPTS-10790/data/REF_M_16239_histo.nxs
# 
# [Global Options]
# name           value
# sample_length  18   
# 
# [Data]
# Qz [Å⁻¹]            	R [a.u.]            	dR [a.u.]           	dQz [Å⁻¹]           	αi [rad]            
2.662671e-02      	3.153320e-02      	4.087949e-04      	5.706705e-04      	5.916038e-03      
2.735621e-02      	2.720829e-02      	3.745345e-04      	5.884027e-04      	5.916038e-03      
2.812681e-02      	2.422694e-02      	3.501248e-04      	6.073090e-04      	5.916038e-03      
2.894207e-02      	2.046402e-02      	3.408850e-04      	6.275133e-04      	5.916038e-03      
2.980602e-02      	1.724084e-02      	3.253012e-04      	6.491545e-04      	5.916038e-03      
3.072312e-02      	1.359124e-02      	3.034955e-04      	6.723928e-04      	5.916038e-03      
3.169846e-02      	9.841056e-03      	2.732450e-04      	6.974144e-04      	5.916038e-03      
3.253750e-02      	7.715224e-03      	8.363873e-05      	6.778064e-04      	1.166350e-02      
3.273775e-02      	7.247644e-03      	2.524413e-04      	7.244329e-04      	5.916038e-03      
3.308434e-02      	6.648111e-03      	7.619469e-05      	6.898109e-04      	1.166350e-02      
3.364989e-02      	5.096702e-03      	6.499671e-05      	7.022571e-04      	1.166350e-02      
3.384751e-02      	4.538520e-03      	2.360509e-04      	7.536988e-04      	5.916038e-03      
3.423510e-02      	4.125050e-03      	5.722236e-05      	7.151707e-04      	1.166350e-02      
3.484103e-02      	3.189896e-03      	4.989441e-05      	7.285788e-04      	1.166350e-02      
3.546880e-02      	2.325953e-03      	4.283764e-05      	7.425105e-04      	1.166350e-02      
3.611960e-02      	1.664761e-03      	3.810680e-05      	7.569991e-04      	1.166350e-02      
3.679474e-02      	1.148174e-03      	3.108148e-05      	7.720770e-04      	1.166350e-02      
3.749559e-02      	6.531335e-04      	2.267804e-05      	7.877831e-04      	1.166350e-02      
3.822366e-02      	4.286949e-04      	1.778452e-05      	8.041575e-04      	1.166350e-02      
